Threshold,Accepted,Accuracy
0.5,1.0,0.9401674494588523
0.5001,1.0,0.9401674494588523
0.5002,1.0,0.9401674494588523
0.5003,1.0,0.9401674494588523
0.5004,1.0,0.9401674494588523
0.5005,1.0,0.9401674494588523
0.5006,1.0,0.9401674494588523
0.5007,0.999795793342863,0.940359477124183
0.5008,0.999795793342863,0.940359477124183
0.5009,0.999795793342863,0.940359477124183
0.501,0.999795793342863,0.940359477124183
0.5011,0.999795793342863,0.940359477124183
0.5012,0.999795793342863,0.940359477124183
0.5013,0.999795793342863,0.940359477124183
0.5014,0.999591586685726,0.9405515832482124
0.5015,0.999591586685726,0.9405515832482124
0.5016,0.999591586685726,0.9405515832482124
0.5017,0.999591586685726,0.9405515832482124
0.5018,0.999591586685726,0.9405515832482124
0.5019,0.999591586685726,0.9405515832482124
0.502,0.999591586685726,0.9405515832482124
0.5021,0.999591586685726,0.9405515832482124
0.5022,0.999591586685726,0.9405515832482124
0.5023,0.999591586685726,0.9405515832482124
0.5024,0.999591586685726,0.9405515832482124
0.5025,0.999591586685726,0.9405515832482124
0.5026,0.999591586685726,0.9405515832482124
0.5027,0.999591586685726,0.9405515832482124
0.5028,0.999591586685726,0.9405515832482124
0.5029,0.999591586685726,0.9405515832482124
0.503,0.999591586685726,0.9405515832482124
0.5031,0.999591586685726,0.9405515832482124
0.5032,0.999591586685726,0.9405515832482124
0.5033,0.999591586685726,0.9405515832482124
0.5034,0.999591586685726,0.9405515832482124
0.5035,0.999591586685726,0.9405515832482124
0.5036,0.999591586685726,0.9405515832482124
0.5037,0.999591586685726,0.9405515832482124
0.5038,0.999387380028589,0.9407437678790356
0.5039,0.999387380028589,0.9407437678790356
0.504,0.999387380028589,0.9407437678790356
0.5041,0.999387380028589,0.9407437678790356
0.5042,0.999387380028589,0.9407437678790356
0.5043,0.999387380028589,0.9407437678790356
0.5044,0.999387380028589,0.9407437678790356
0.5045,0.999387380028589,0.9407437678790356
0.5046,0.999387380028589,0.9407437678790356
0.5047,0.999387380028589,0.9407437678790356
0.5048,0.9991831733714519,0.9409360310647864
0.5049,0.9991831733714519,0.9409360310647864
0.505,0.9991831733714519,0.9409360310647864
0.5051,0.9991831733714519,0.9409360310647864
0.5052,0.9991831733714519,0.9409360310647864
0.5053,0.9991831733714519,0.9409360310647864
0.5054,0.9991831733714519,0.9409360310647864
0.5055,0.9991831733714519,0.9409360310647864
0.5056,0.9991831733714519,0.9409360310647864
0.5057,0.9991831733714519,0.9409360310647864
