Threshold,Accepted,Accuracy
0.5,1.0,0.9395548294874413
0.5001,1.0,0.9395548294874413
0.5002,1.0,0.9395548294874413
0.5003,1.0,0.9395548294874413
0.5004,1.0,0.9395548294874413
0.5005,1.0,0.9395548294874413
0.5006,1.0,0.9395548294874413
0.5007,1.0,0.9395548294874413
0.5008,1.0,0.9395548294874413
0.5009,0.999795793342863,0.9395424836601307
0.501,0.999795793342863,0.9395424836601307
0.5011,0.999795793342863,0.9395424836601307
0.5012,0.999795793342863,0.9395424836601307
0.5013,0.999795793342863,0.9395424836601307
0.5014,0.999795793342863,0.9395424836601307
0.5015,0.999795793342863,0.9395424836601307
0.5016,0.999795793342863,0.9395424836601307
0.5017,0.999795793342863,0.9395424836601307
0.5018,0.999795793342863,0.9395424836601307
0.5019,0.999795793342863,0.9395424836601307
0.502,0.999591586685726,0.9397344228804902
0.5021,0.999591586685726,0.9397344228804902
0.5022,0.999591586685726,0.9397344228804902
0.5023,0.999591586685726,0.9397344228804902
0.5024,0.999591586685726,0.9397344228804902
0.5025,0.999591586685726,0.9397344228804902
0.5026,0.999591586685726,0.9397344228804902
0.5027,0.999591586685726,0.9397344228804902
0.5028,0.999591586685726,0.9397344228804902
0.5029,0.999591586685726,0.9397344228804902
0.503,0.999387380028589,0.9397221087045362
0.5031,0.999387380028589,0.9397221087045362
0.5032,0.999387380028589,0.9397221087045362
0.5033,0.999387380028589,0.9397221087045362
0.5034,0.999387380028589,0.9397221087045362
0.5035,0.999387380028589,0.9397221087045362
0.5036,0.999387380028589,0.9397221087045362
0.5037,0.9991831733714519,0.9399141630901288
0.5038,0.9991831733714519,0.9399141630901288
0.5039,0.9989789667143149,0.9401062959934587
0.504,0.9989789667143149,0.9401062959934587
0.5041,0.9989789667143149,0.9401062959934587
0.5042,0.9989789667143149,0.9401062959934587
0.5043,0.9989789667143149,0.9401062959934587
0.5044,0.9989789667143149,0.9401062959934587
0.5045,0.9989789667143149,0.9401062959934587
0.5046,0.9989789667143149,0.9401062959934587
0.5047,0.9989789667143149,0.9401062959934587
0.5048,0.9989789667143149,0.9401062959934587
0.5049,0.9989789667143149,0.9401062959934587
0.505,0.9989789667143149,0.9401062959934587
0.5051,0.9989789667143149,0.9401062959934587
0.5052,0.9989789667143149,0.9401062959934587
0.5053,0.9989789667143149,0.9401062959934587
0.5054,0.9989789667143149,0.9401062959934587
0.5055,0.9989789667143149,0.9401062959934587
0.5056,0.9989789667143149,0.9401062959934587
0.5057,0.9989789667143149,0.9401062959934587
0.5058,0.9989789667143149,0.9401062959934587
0.5059,0.9989789667143149,0.9401062959934587
0.506,0.9989789667143149,0.9401062959934587
0.5061,0.9989789667143149,0.9401062959934587
0.5062,0.9989789667143149,0.9401062959934587
0.5063,0.9987747600571779,0.9400940502964629
0.5064,0.9987747600571779,0.9400940502964629
0.5065,0.9987747600571779,0.9400940502964629
0.5066,0.9987747600571779,0.9400940502964629
0.5067,0.9987747600571779,0.9400940502964629
0.5068,0.9987747600571779,0.9400940502964629
0.5069,0.9987747600571779,0.9400940502964629
0.507,0.9987747600571779,0.9400940502964629
0.5071,0.9987747600571779,0.9400940502964629
0.5072,0.9987747600571779,0.9400940502964629
0.5073,0.9987747600571779,0.9400940502964629
0.5074,0.9987747600571779,0.9400940502964629
0.5075,0.9987747600571779,0.9400940502964629
0.5076,0.9985705534000409,0.9402862985685072
0.5077,0.9985705534000409,0.9402862985685072
0.5078,0.9985705534000409,0.9402862985685072
0.5079,0.9985705534000409,0.9402862985685072
0.508,0.9985705534000409,0.9402862985685072
0.5081,0.9985705534000409,0.9402862985685072
0.5082,0.9983663467429038,0.9404786254857844
0.5083,0.9983663467429038,0.9404786254857844
0.5084,0.9983663467429038,0.9404786254857844
0.5085,0.9983663467429038,0.9404786254857844
0.5086,0.9983663467429038,0.9404786254857844
0.5087,0.9983663467429038,0.9404786254857844
0.5088,0.9983663467429038,0.9404786254857844
0.5089,0.9983663467429038,0.9404786254857844
0.509,0.9983663467429038,0.9404786254857844
0.5091,0.9983663467429038,0.9404786254857844
0.5092,0.9983663467429038,0.9404786254857844
0.5093,0.9983663467429038,0.9404786254857844
0.5094,0.9983663467429038,0.9404786254857844
0.5095,0.9983663467429038,0.9404786254857844
0.5096,0.9983663467429038,0.9404786254857844
0.5097,0.9983663467429038,0.9404786254857844
0.5098,0.9983663467429038,0.9404786254857844
0.5099,0.9983663467429038,0.9404786254857844
0.51,0.9983663467429038,0.9404786254857844
0.5101,0.9983663467429038,0.9404786254857844
0.5102,0.9983663467429038,0.9404786254857844
0.5103,0.9983663467429038,0.9404786254857844
0.5104,0.9983663467429038,0.9404786254857844
0.5105,0.9983663467429038,0.9404786254857844
0.5106,0.9983663467429038,0.9404786254857844
0.5107,0.9983663467429038,0.9404786254857844
0.5108,0.9983663467429038,0.9404786254857844
0.5109,0.9983663467429038,0.9404786254857844
0.511,0.9983663467429038,0.9404786254857844
0.5111,0.9981621400857668,0.940671031096563
0.5112,0.9981621400857668,0.940671031096563
0.5113,0.9981621400857668,0.940671031096563
0.5114,0.9981621400857668,0.940671031096563
0.5115,0.9981621400857668,0.940671031096563
0.5116,0.9981621400857668,0.940671031096563
0.5117,0.9981621400857668,0.940671031096563
0.5118,0.9981621400857668,0.940671031096563
0.5119,0.9981621400857668,0.940671031096563
0.512,0.9981621400857668,0.940671031096563
0.5121,0.9981621400857668,0.940671031096563
0.5122,0.9981621400857668,0.940671031096563
0.5123,0.9981621400857668,0.940671031096563
0.5124,0.9981621400857668,0.940671031096563
0.5125,0.9981621400857668,0.940671031096563
0.5126,0.9981621400857668,0.940671031096563
0.5127,0.9981621400857668,0.940671031096563
0.5128,0.9981621400857668,0.940671031096563
0.5129,0.9981621400857668,0.940671031096563
0.513,0.9981621400857668,0.940671031096563
0.5131,0.9981621400857668,0.940671031096563
0.5132,0.9981621400857668,0.940671031096563
0.5133,0.9981621400857668,0.940671031096563
0.5134,0.9981621400857668,0.940671031096563
0.5135,0.9981621400857668,0.940671031096563
0.5136,0.9981621400857668,0.940671031096563
0.5137,0.9981621400857668,0.940671031096563
0.5138,0.9981621400857668,0.940671031096563
0.5139,0.9981621400857668,0.940671031096563
0.514,0.9981621400857668,0.940671031096563
0.5141,0.9981621400857668,0.940671031096563
0.5142,0.9981621400857668,0.940671031096563
0.5143,0.9981621400857668,0.940671031096563
0.5144,0.9981621400857668,0.940671031096563
0.5145,0.9981621400857668,0.940671031096563
0.5146,0.9981621400857668,0.940671031096563
0.5147,0.9981621400857668,0.940671031096563
0.5148,0.9981621400857668,0.940671031096563
0.5149,0.9981621400857668,0.940671031096563
0.515,0.9981621400857668,0.940671031096563
0.5151,0.9981621400857668,0.940671031096563
0.5152,0.9981621400857668,0.940671031096563
0.5153,0.9981621400857668,0.940671031096563
0.5154,0.9981621400857668,0.940671031096563
0.5155,0.9981621400857668,0.940671031096563
0.5156,0.9981621400857668,0.940671031096563
