Threshold,Accepted,Accuracy
0.5,1.0,0.9342588811759902
0.5001,0.9995916700694161,0.934640522875817
0.5002,0.9995916700694161,0.934640522875817
0.5003,0.9995916700694161,0.934640522875817
0.5004,0.9995916700694161,0.934640522875817
0.5005,0.9995916700694161,0.934640522875817
0.5006,0.9995916700694161,0.934640522875817
0.5007,0.9995916700694161,0.934640522875817
0.5008,0.9995916700694161,0.934640522875817
0.5009,0.9995916700694161,0.934640522875817
0.501,0.9995916700694161,0.934640522875817
0.5011,0.9995916700694161,0.934640522875817
0.5012,0.9995916700694161,0.934640522875817
0.5013,0.9995916700694161,0.934640522875817
0.5014,0.9995916700694161,0.934640522875817
0.5015,0.9995916700694161,0.934640522875817
0.5016,0.9995916700694161,0.934640522875817
0.5017,0.9995916700694161,0.934640522875817
0.5018,0.9995916700694161,0.934640522875817
0.5019,0.9995916700694161,0.934640522875817
0.502,0.9995916700694161,0.934640522875817
0.5021,0.9995916700694161,0.934640522875817
0.5022,0.9995916700694161,0.934640522875817
0.5023,0.9995916700694161,0.934640522875817
0.5024,0.9995916700694161,0.934640522875817
0.5025,0.9995916700694161,0.934640522875817
0.5026,0.9995916700694161,0.934640522875817
0.5027,0.9995916700694161,0.934640522875817
0.5028,0.9995916700694161,0.934640522875817
0.5029,0.9995916700694161,0.934640522875817
0.503,0.9995916700694161,0.934640522875817
0.5031,0.9995916700694161,0.934640522875817
0.5032,0.9995916700694161,0.934640522875817
0.5033,0.9995916700694161,0.934640522875817
0.5034,0.9995916700694161,0.934640522875817
0.5035,0.9995916700694161,0.934640522875817
0.5036,0.9995916700694161,0.934640522875817
0.5037,0.9995916700694161,0.934640522875817
0.5038,0.9995916700694161,0.934640522875817
0.5039,0.9995916700694161,0.934640522875817
0.504,0.9995916700694161,0.934640522875817
0.5041,0.9995916700694161,0.934640522875817
0.5042,0.9995916700694161,0.934640522875817
0.5043,0.9995916700694161,0.934640522875817
0.5044,0.9995916700694161,0.934640522875817
0.5045,0.9995916700694161,0.934640522875817
0.5046,0.9995916700694161,0.934640522875817
0.5047,0.9995916700694161,0.934640522875817
0.5048,0.9995916700694161,0.934640522875817
0.5049,0.9995916700694161,0.934640522875817
0.505,0.9995916700694161,0.934640522875817
0.5051,0.9983666802776644,0.9351738241308793
0.5052,0.9983666802776644,0.9351738241308793
0.5053,0.9983666802776644,0.9351738241308793
0.5054,0.9983666802776644,0.9351738241308793
0.5055,0.9983666802776644,0.9351738241308793
0.5056,0.9983666802776644,0.9351738241308793
0.5057,0.9983666802776644,0.9351738241308793
0.5058,0.9983666802776644,0.9351738241308793
0.5059,0.9983666802776644,0.9351738241308793
0.506,0.9983666802776644,0.9351738241308793
0.5061,0.9983666802776644,0.9351738241308793
0.5062,0.9983666802776644,0.9351738241308793
0.5063,0.9983666802776644,0.9351738241308793
0.5064,0.9983666802776644,0.9351738241308793
0.5065,0.9983666802776644,0.9351738241308793
0.5066,0.9983666802776644,0.9351738241308793
0.5067,0.9983666802776644,0.9351738241308793
0.5068,0.9983666802776644,0.9351738241308793
0.5069,0.9983666802776644,0.9351738241308793
0.507,0.9983666802776644,0.9351738241308793
0.5071,0.9983666802776644,0.9351738241308793
0.5072,0.9983666802776644,0.9351738241308793
0.5073,0.9983666802776644,0.9351738241308793
0.5074,0.9983666802776644,0.9351738241308793
0.5075,0.9983666802776644,0.9351738241308793
0.5076,0.9983666802776644,0.9351738241308793
0.5077,0.9983666802776644,0.9351738241308793
0.5078,0.9983666802776644,0.9351738241308793
0.5079,0.9983666802776644,0.9351738241308793
0.508,0.9983666802776644,0.9351738241308793
0.5081,0.9983666802776644,0.9351738241308793
0.5082,0.9983666802776644,0.9351738241308793
0.5083,0.9983666802776644,0.9351738241308793
0.5084,0.9983666802776644,0.9351738241308793
0.5085,0.9983666802776644,0.9351738241308793
0.5086,0.9983666802776644,0.9351738241308793
0.5087,0.9983666802776644,0.9351738241308793
0.5088,0.9983666802776644,0.9351738241308793
0.5089,0.9983666802776644,0.9351738241308793
0.509,0.9983666802776644,0.9351738241308793
0.5091,0.9983666802776644,0.9351738241308793
0.5092,0.9983666802776644,0.9351738241308793
0.5093,0.9983666802776644,0.9351738241308793
0.5094,0.9983666802776644,0.9351738241308793
0.5095,0.9983666802776644,0.9351738241308793
0.5096,0.9983666802776644,0.9351738241308793
0.5097,0.9983666802776644,0.9351738241308793
0.5098,0.9983666802776644,0.9351738241308793
0.5099,0.9983666802776644,0.9351738241308793
0.51,0.9983666802776644,0.9351738241308793
0.5101,0.995508370763577,0.9366283839212469
0.5102,0.995508370763577,0.9366283839212469
0.5103,0.995508370763577,0.9366283839212469
0.5104,0.995508370763577,0.9366283839212469
0.5105,0.995508370763577,0.9366283839212469
0.5106,0.995508370763577,0.9366283839212469
0.5107,0.995508370763577,0.9366283839212469
0.5108,0.995508370763577,0.9366283839212469
0.5109,0.995508370763577,0.9366283839212469
0.511,0.995508370763577,0.9366283839212469
0.5111,0.995508370763577,0.9366283839212469
0.5112,0.995508370763577,0.9366283839212469
0.5113,0.995508370763577,0.9366283839212469
0.5114,0.995508370763577,0.9366283839212469
0.5115,0.995508370763577,0.9366283839212469
0.5116,0.995508370763577,0.9366283839212469
0.5117,0.995508370763577,0.9366283839212469
0.5118,0.995508370763577,0.9366283839212469
0.5119,0.995508370763577,0.9366283839212469
0.512,0.995508370763577,0.9366283839212469
0.5121,0.995508370763577,0.9366283839212469
0.5122,0.995508370763577,0.9366283839212469
0.5123,0.995508370763577,0.9366283839212469
0.5124,0.995508370763577,0.9366283839212469
0.5125,0.995508370763577,0.9366283839212469
0.5126,0.995508370763577,0.9366283839212469
0.5127,0.995508370763577,0.9366283839212469
0.5128,0.995508370763577,0.9366283839212469
0.5129,0.995508370763577,0.9366283839212469
0.513,0.995508370763577,0.9366283839212469
0.5131,0.995508370763577,0.9366283839212469
0.5132,0.995508370763577,0.9366283839212469
0.5133,0.995508370763577,0.9366283839212469
0.5134,0.995508370763577,0.9366283839212469
0.5135,0.995508370763577,0.9366283839212469
0.5136,0.995508370763577,0.9366283839212469
0.5137,0.995508370763577,0.9366283839212469
0.5138,0.995508370763577,0.9366283839212469
0.5139,0.995508370763577,0.9366283839212469
0.514,0.995508370763577,0.9366283839212469
0.5141,0.995508370763577,0.9366283839212469
0.5142,0.995508370763577,0.9366283839212469
0.5143,0.995508370763577,0.9366283839212469
0.5144,0.995508370763577,0.9366283839212469
0.5145,0.995508370763577,0.9366283839212469
0.5146,0.995508370763577,0.9366283839212469
0.5147,0.995508370763577,0.9366283839212469
0.5148,0.995508370763577,0.9366283839212469
0.5149,0.995508370763577,0.9366283839212469
0.515,0.995508370763577,0.9366283839212469
0.5151,0.9936708860759493,0.9381549208958291
0.5152,0.9936708860759493,0.9381549208958291
0.5153,0.9936708860759493,0.9381549208958291
0.5154,0.9936708860759493,0.9381549208958291
0.5155,0.9936708860759493,0.9381549208958291
0.5156,0.9936708860759493,0.9381549208958291
0.5157,0.9936708860759493,0.9381549208958291
0.5158,0.9936708860759493,0.9381549208958291
0.5159,0.9936708860759493,0.9381549208958291
0.516,0.9936708860759493,0.9381549208958291
0.5161,0.9936708860759493,0.9381549208958291
0.5162,0.9936708860759493,0.9381549208958291
0.5163,0.9936708860759493,0.9381549208958291
